employee_id,hire_date,termination_date,employment_status,job_level,job_family,location,manager_id,organization_id
E04125,2023-07-07,,Active,L4,Data,Europe,E03722,ORG004
E04126,2026-08-27,,Active,L4,Software Engineering,Latin America,E00554,ORG023
E04127,2021-12-27,,Active,L2,Software Engineering,Asia Pacific,E01981,ORG032
E04128,2026-01-17,,Active,L2,Marketing,North America,E03524,ORG030
E04129,2021-01-07,,Active,L5,Marketing,Europe,E00035,ORG003
E04130,2020-12-01,,Active,L3,Program Management,North America,E00486,ORG005
E04131,2022-10-03,,Active,L4,Software Engineering,North America,E03220,ORG018
E04132,2019-01-03,,Active,L4,Finance,Europe,E02856,ORG041
E04133,2018-02-10,,Active,L5,Product,Europe,E03550,ORG043
E04134,2023-04-27,,Active,L5,Software Engineering,North America,E02321,ORG015
E04135,2021-02-19,,Active,L5,Product,North America,E04503,ORG035
E04136,2026-05-19,,Active,L4,Product,Europe,E00591,ORG028
E04137,2021-10-09,,Active,L4,Data,North America,E00748,ORG048
E04138,2020-06-16,,Active,L3,HR,Asia Pacific,E03189,ORG005
E04139,2024-11-11,,Active,L3,Program Management,North America,E04303,ORG027
E04140,2024-09-19,,Active,L4,Operations,Europe,E00099,ORG029
E04141,2023-11-12,,Active,L2,Operations,North America,E03566,ORG015
E04142,2026-12-28,,Active,L4,HR,Latin America,E04872,ORG003
E04143,2024-10-12,,Active,L3,HR,Asia Pacific,E02852,ORG003
E04144,2023-10-02,,Active,L2,Finance,North America,E04151,ORG022
E04145,2021-07-25,,Active,L3,Sales,Europe,E01236,ORG034
E04146,2023-03-26,,Active,L5,Finance,Asia Pacific,E04022,ORG034
E04147,2020-05-24,,Active,L4,Data,North America,E02269,ORG009
E04148,2022-03-20,,Active,L5,Sales,Europe,E01457,ORG042
E04149,2025-09-23,,Active,L4,HR,Asia Pacific,E00939,ORG019
E04150,2020-12-18,,Active,L5,Program Management,Europe,E04268,ORG047
E04151,2020-12-30,,Active,L5,Program Management,Latin America,E03604,ORG006
E04152,2019-03-10,,Active,L2,Marketing,North America,E03938,ORG041
E04153,2019-01-26,2025-06-11,Terminated,L7,Program Management,Asia Pacific,,ORG044
E04154,2024-12-01,,Active,L2,Program Management,Latin America,E03523,ORG040
E04155,2022-12-10,2025-05-04,Terminated,L4,HR,North America,E01197,ORG040
E04156,2022-05-18,,Active,L5,Product,North America,E00917,ORG018
E04157,2023-10-23,,Active,L3,Program Management,Europe,E03231,ORG035
E04158,2019-12-19,,Active,L4,Sales,Asia Pacific,E01190,ORG029
E04159,2020-12-10,,Active,L3,Product,North America,E03233,ORG021
E04160,2023-05-01,,Active,L2,Data,North America,E04500,ORG049
E04161,2020-08-20,,Active,L2,Program Management,Asia Pacific,E03765,ORG015
E04162,2023-12-15,,Active,L2,Software Engineering,North America,E02336,ORG020
E04163,2023-07-30,,Active,L2,Program Management,Europe,E04543,ORG044
E04164,2021-08-03,,Active,L4,Data,Europe,E02789,ORG014
E04165,2021-09-27,2025-03-07,Terminated,L4,Finance,Latin America,E02333,ORG008
E04166,2019-03-23,,Active,L4,Operations,North America,E04791,ORG016
E04167,2021-02-08,,Active,L5,Product,Latin America,E01636,ORG037
E04168,2019-08-23,,Active,L2,Finance,Europe,E00984,ORG042
E04169,2024-12-07,,Active,L3,Software Engineering,Asia Pacific,E00660,ORG006
E04170,2026-03-12,,Active,L5,Data,North America,E03160,ORG031
E04171,2019-10-23,,Active,L6,Operations,Europe,E02566,ORG028
E04172,2020-05-14,,Active,L4,Software Engineering,Asia Pacific,E03879,ORG033
E04173,2020-10-20,,Active,L2,Sales,Asia Pacific,E00709,ORG033
E04174,2018-09-28,,Active,L5,Product,North America,E01547,ORG047
E04175,2022-08-14,,Active,L6,Program Management,North America,E00578,ORG017
E04176,2019-12-05,,Active,L4,Product,North America,E01509,ORG015
E04177,2021-01-02,,Active,L3,Program Management,North America,E04803,ORG029
E04178,2023-03-07,,Active,L2,Data,Europe,E04487,ORG021
E04179,2021-09-25,,Active,L4,Marketing,Latin America,E02497,ORG023
E04180,2020-04-12,,Active,L6,Software Engineering,Europe,E00471,ORG004
E04181,2021-03-13,,Active,L5,Program Management,North America,E04977,ORG008
E04182,2022-09-22,,Active,L3,Sales,North America,E00764,ORG046
E04183,2024-05-29,,Leave,L4,Program Management,North America,E00489,ORG004
E04184,2019-05-17,,Active,L5,HR,North America,E02003,ORG029
E04185,2024-07-27,,Active,L4,Data,Asia Pacific,E04697,ORG037
E04186,2019-03-30,,Active,L5,Product,North America,E03988,ORG001
E04187,2021-04-13,,Active,L3,HR,North America,E01745,ORG011
E04188,2019-07-04,,Leave,L3,Product,Asia Pacific,E02251,ORG019
E04189,2024-07-12,,Active,L4,Program Management,North America,E00258,ORG025
E04190,2020-12-18,,Leave,L4,Data,North America,E01282,ORG017
E04191,2023-05-19,,Active,L7,Operations,Europe,,ORG032
E04192,2026-04-01,,Active,L4,Program Management,North America,E03346,ORG011
E04193,2024-10-26,,Active,L3,Sales,Europe,E02055,ORG002
E04194,2021-12-16,,Active,L3,Program Management,North America,E04903,ORG001
E04195,2018-09-12,,Active,L4,Sales,Europe,E02203,ORG017
E04196,2023-12-25,,Active,L3,Marketing,North America,E04239,ORG018
E04197,2025-10-01,,Active,L5,Sales,North America,E03672,ORG046
E04198,2018-12-09,,Active,L3,HR,Europe,E02561,ORG003
E04199,2023-11-25,,Active,L3,Finance,North America,E04353,ORG026
E04200,2026-10-12,,Active,L4,Operations,North America,E04364,ORG028
E04201,2018-02-06,,Active,L2,Data,North America,E01556,ORG034
E04202,2018-06-06,,Active,L4,Software Engineering,North America,E01320,ORG031
E04203,2019-09-17,,Active,L4,Program Management,North America,E03566,ORG001
E04204,2026-08-13,,Active,L4,Finance,Latin America,E00114,ORG031
E04205,2018-04-02,,Active,L5,Data,North America,E03512,ORG016
E04206,2018-01-02,,Active,L5,Marketing,Europe,E02128,ORG038
E04207,2018-07-26,,Active,L5,Marketing,North America,E03856,ORG010
E04208,2022-07-14,,Active,L3,Data,North America,E00618,ORG035
E04209,2025-04-06,,Active,L3,Data,Asia Pacific,E02904,ORG031
E04210,2025-08-06,,Active,L5,Sales,Asia Pacific,E02724,ORG032
E04211,2023-12-20,,Active,L4,Software Engineering,Latin America,E00065,ORG009
E04212,2019-05-26,,Active,L4,Software Engineering,North America,E02673,ORG033
E04213,2021-05-05,,Active,L4,Software Engineering,North America,E03273,ORG036
E04214,2019-04-02,,Active,L5,HR,Europe,E01983,ORG024
E04215,2021-10-27,,Active,L3,Software Engineering,North America,E03111,ORG017
E04216,2026-04-26,,Active,L4,Software Engineering,North America,E01592,ORG009
E04217,2023-04-06,,Active,L2,Program Management,North America,E03107,ORG015
E04218,2019-03-17,,Active,L4,Finance,North America,E01148,ORG037
E04219,2026-08-13,,Active,L5,Marketing,Asia Pacific,E01330,ORG020
E04220,2025-05-08,,Active,L4,Product,Asia Pacific,E00331,ORG035
E04221,2019-06-09,,Active,L3,Product,Europe,E00463,ORG036
E04222,2023-07-07,,Active,L6,Operations,North America,E00639,ORG033
E04223,2024-08-19,,Active,L5,Program Management,Asia Pacific,E00913,ORG033
E04224,2020-11-21,,Active,L4,Finance,Europe,E03614,ORG030
E04225,2021-01-27,,Active,L6,Product,Asia Pacific,E01015,ORG026
E04226,2023-03-20,,Active,L4,Finance,Europe,E01726,ORG010
E04227,2023-10-05,,Active,L5,Marketing,Latin America,E00847,ORG041
E04228,2020-07-16,,Active,L3,HR,North America,E02074,ORG047
E04229,2018-10-03,,Active,L3,HR,Europe,E01153,ORG023
E04230,2025-04-11,,Active,L3,Data,Asia Pacific,E01600,ORG046
E04231,2020-04-18,,Active,L2,Marketing,Asia Pacific,E00324,ORG050
E04232,2018-09-01,,Active,L4,HR,Latin America,E02535,ORG024
E04233,2021-12-21,,Active,L3,Finance,North America,E01276,ORG036
E04234,2021-10-23,,Active,L4,Software Engineering,Europe,E03247,ORG032
E04235,2022-03-13,,Active,L3,Operations,North America,E04989,ORG012
E04236,2023-11-03,,Active,L2,HR,Europe,E02419,ORG003
E04237,2021-12-20,,Active,L7,Finance,North America,,ORG022
E04238,2025-03-20,,Active,L4,Software Engineering,North America,E02583,ORG039
E04239,2025-07-11,,Leave,L6,Data,Latin America,E04150,ORG016
E04240,2021-02-01,,Active,L4,Operations,Asia Pacific,E01679,ORG038
E04241,2020-01-25,,Active,L2,HR,North America,E00673,ORG032
E04242,2025-04-17,,Active,L4,Program Management,North America,E03627,ORG034
E04243,2020-12-01,,Active,L4,HR,North America,E03239,ORG014
E04244,2019-10-29,,Active,L2,Marketing,North America,E02331,ORG023
E04245,2022-01-03,,Active,L6,Marketing,North America,E01897,ORG009
E04246,2024-09-25,,Active,L4,Finance,Asia Pacific,E00122,ORG012
E04247,2022-12-13,,Active,L5,HR,North America,E02818,ORG005
E04248,2023-01-21,,Active,L4,Data,North America,E02777,ORG007
E04249,2021-08-16,,Active,L4,Data,Europe,E02609,ORG011
E04250,2021-04-07,,Active,L3,HR,North America,E01477,ORG029
E04251,2019-11-22,,Active,L7,Sales,North America,,ORG022
E04252,2019-12-29,,Active,L4,Software Engineering,North America,E00734,ORG013
E04253,2018-04-22,,Active,L3,Finance,North America,E02883,ORG042
E04254,2022-05-20,,Active,L2,Product,Europe,E03138,ORG026
E04255,2022-09-05,,Active,L4,Data,Europe,E00846,ORG045
E04256,2021-05-18,,Active,L7,Program Management,North America,,ORG031
E04257,2021-01-13,,Active,L6,Operations,Asia Pacific,E00576,ORG001
E04258,2018-01-26,,Active,L5,HR,Asia Pacific,E02398,ORG045
E04259,2024-02-15,,Active,L7,Sales,Asia Pacific,,ORG042
E04260,2022-03-12,,Active,L5,Marketing,Latin America,E00206,ORG031
E04261,2019-07-26,,Active,L3,Data,Latin America,E00928,ORG026
E04262,2024-12-22,,Active,L4,Marketing,Asia Pacific,E03196,ORG022
E04263,2021-06-15,,Active,L2,Operations,North America,E01457,ORG024
E04264,2020-12-11,,Active,L3,Software Engineering,North America,E02281,ORG038
E04265,2024-11-15,,Active,L4,Finance,Asia Pacific,E03435,ORG025
E04266,2024-06-09,,Active,L3,Data,Asia Pacific,E00867,ORG009
E04267,2026-08-22,,Active,L6,Operations,Asia Pacific,E01080,ORG003
E04268,2018-01-25,,Active,L7,Sales,Europe,,ORG007
E04269,2022-12-07,,Active,L3,Marketing,Asia Pacific,E01447,ORG013
E04270,2025-08-25,,Active,L5,Product,Europe,E02028,ORG018
E04271,2018-03-05,,Active,L4,Software Engineering,Europe,E02835,ORG044
E04272,2024-05-14,,Active,L2,Finance,North America,E00341,ORG012
E04273,2020-08-24,,Active,L3,Software Engineering,North America,E02348,ORG016
E04274,2026-07-14,,Active,L3,Marketing,North America,E03435,ORG011
E04275,2022-07-24,,Active,L3,Product,North America,E04260,ORG027
E04276,2022-09-03,,Active,L3,Software Engineering,Europe,E02749,ORG030
E04277,2021-08-08,,Active,L2,Product,North America,E03156,ORG026
E04278,2023-11-05,,Active,L3,Program Management,Asia Pacific,E04066,ORG047
E04279,2024-10-29,,Active,L6,HR,North America,E03672,ORG049
E04280,2026-11-04,,Active,L2,Sales,Europe,E02714,ORG041
E04281,2020-02-21,,Active,L3,HR,North America,E02860,ORG039
E04282,2019-05-27,,Active,L4,Finance,Asia Pacific,E04976,ORG018
E04283,2023-10-06,,Active,L3,Product,North America,E03799,ORG029
E04284,2025-02-21,,Active,L4,Marketing,Europe,E01143,ORG018
E04285,2020-03-24,,Active,L2,Marketing,Europe,E02246,ORG038
E04286,2023-07-22,,Active,L4,Finance,Europe,E03730,ORG009
E04287,2025-01-26,,Active,L4,Sales,Europe,E02652,ORG011
E04288,2024-09-03,2026-12-04,Terminated,L5,Product,Asia Pacific,E02110,ORG002
E04289,2019-09-20,,Active,L4,Operations,Asia Pacific,E03089,ORG030
E04290,2022-10-10,,Active,L4,Sales,North America,E01819,ORG034
E04291,2020-09-05,2024-10-18,Terminated,L3,Program Management,Latin America,E03397,ORG001
E04292,2020-02-14,,Active,L3,HR,North America,E03696,ORG025
E04293,2019-01-25,,Active,L4,Sales,North America,E04492,ORG019
E04294,2020-06-05,,Active,L2,Marketing,North America,E04781,ORG039
E04295,2018-12-02,,Active,L3,Product,North America,E03577,ORG002
E04296,2025-04-29,,Active,L5,Operations,North America,E03791,ORG003
E04297,2025-01-10,,Active,L2,Program Management,Asia Pacific,E03875,ORG031
E04298,2019-10-21,,Active,L2,Operations,Europe,E01609,ORG029
E04299,2022-01-19,,Active,L4,HR,Latin America,E04569,ORG041
E04300,2025-04-16,,Active,L3,Product,North America,E02566,ORG029
E04301,2020-05-20,,Active,L5,Product,Europe,E04349,ORG046
E04302,2025-01-02,,Active,L6,Product,North America,E01016,ORG016
E04303,2019-02-19,,Active,L6,HR,North America,E01516,ORG020
E04304,2021-09-15,,Active,L4,Marketing,North America,E03138,ORG048
E04305,2024-11-07,,Active,L3,Data,Europe,E02922,ORG006
E04306,2024-01-19,,Active,L4,Marketing,Asia Pacific,E01975,ORG039
E04307,2024-03-08,,Active,L4,Data,North America,E01042,ORG001
E04308,2021-05-02,,Active,L4,Operations,North America,E01081,ORG024
E04309,2021-01-15,,Active,L3,Software Engineering,North America,E03672,ORG008
E04310,2024-04-26,,Active,L2,Marketing,North America,E00095,ORG029
E04311,2023-06-18,,Active,L3,HR,Europe,E00565,ORG039
E04312,2021-04-06,,Active,L2,Program Management,Europe,E04616,ORG002
E04313,2018-10-24,,Active,L2,HR,Asia Pacific,E04903,ORG008
E04314,2023-07-29,,Active,L6,Sales,Latin America,E00367,ORG017
E04315,2020-06-15,,Leave,L2,Software Engineering,North America,E00685,ORG013
E04316,2020-03-18,,Active,L4,Finance,Asia Pacific,E01602,ORG019
E04317,2020-03-19,,Active,L6,Product,Asia Pacific,E02966,ORG047
E04318,2018-03-29,,Active,L3,HR,North America,E00915,ORG005
E04319,2021-06-06,,Active,L4,Finance,Asia Pacific,E04916,ORG021
E04320,2025-12-19,,Active,L5,HR,North America,E02467,ORG023
E04321,2021-11-09,,Active,L3,Finance,Europe,E02740,ORG014
E04322,2023-12-23,,Active,L4,Finance,Europe,E00930,ORG014
E04323,2020-08-08,,Active,L5,Data,Asia Pacific,E01500,ORG035
E04324,2020-08-16,,Active,L5,Sales,Asia Pacific,E03711,ORG030
E04325,2021-04-01,,Active,L5,Software Engineering,Asia Pacific,E03180,ORG040
E04326,2025-02-14,,Active,L7,Program Management,North America,,ORG020
E04327,2019-05-15,,Active,L3,Operations,Latin America,E01063,ORG030
E04328,2023-09-27,,Active,L5,Sales,Europe,E02175,ORG044
E04329,2023-11-27,,Active,L4,Finance,Asia Pacific,E00899,ORG042
E04330,2023-05-09,,Active,L5,Software Engineering,Asia Pacific,E01994,ORG045
E04331,2023-03-10,,Active,L5,Product,North America,E01016,ORG014
E04332,2024-11-06,,Active,L5,Software Engineering,North America,E04908,ORG048
E04333,2021-01-29,,Active,L6,Finance,Asia Pacific,E01447,ORG040
E04334,2019-11-23,,Active,L3,HR,Latin America,E02348,ORG039
E04335,2020-06-18,,Active,L4,HR,Asia Pacific,E03209,ORG033
E04336,2023-03-02,,Active,L3,HR,North America,E00176,ORG048
E04337,2025-05-06,,Active,L4,HR,North America,E00996,ORG022
E04338,2021-01-24,,Active,L5,Marketing,Europe,E04945,ORG036
E04339,2020-06-27,,Active,L5,Marketing,North America,E03476,ORG034
E04340,2022-05-09,,Active,L4,Product,Asia Pacific,E01146,ORG036
E04341,2020-01-24,,Active,L4,Product,Europe,E02102,ORG037
E04342,2020-05-18,,Active,L3,Data,North America,E04314,ORG010
E04343,2019-01-14,,Leave,L3,Product,North America,E00933,ORG017
E04344,2026-01-21,2026-11-17,Terminated,L3,Operations,Latin America,E01459,ORG019
E04345,2023-12-24,,Active,L6,Finance,Europe,E01140,ORG037
E04346,2019-01-27,,Active,L3,Sales,North America,E03321,ORG035
E04347,2022-10-01,,Active,L7,Finance,Europe,,ORG041
E04348,2018-08-31,,Active,L3,Marketing,North America,E02689,ORG039
E04349,2018-04-03,,Active,L5,Operations,North America,E02516,ORG029
E04350,2022-05-01,,Active,L4,Sales,Asia Pacific,E01849,ORG007
E04351,2025-05-04,,Active,L5,Sales,North America,E01598,ORG031
E04352,2019-02-22,,Active,L4,Operations,North America,E02590,ORG043
E04353,2020-09-30,,Active,L5,Sales,North America,E03995,ORG032
E04354,2022-03-30,,Active,L6,Sales,North America,E04056,ORG044
E04355,2024-12-14,,Active,L4,Product,Europe,E03921,ORG050
E04356,2019-08-06,,Active,L2,Software Engineering,Europe,E00190,ORG018
E04357,2018-07-09,,Active,L3,Software Engineering,North America,E02449,ORG036
E04358,2024-09-18,,Active,L5,Marketing,North America,E01940,ORG027
E04359,2023-01-01,,Active,L4,Program Management,Asia Pacific,E04675,ORG023
E04360,2022-08-23,,Active,L4,Finance,Asia Pacific,E02022,ORG012
E04361,2020-10-17,2026-02-16,Terminated,L4,Product,North America,E01163,ORG012
E04362,2025-06-11,,Active,L3,Program Management,North America,E01186,ORG009
E04363,2025-10-06,,Active,L5,Program Management,Latin America,E00930,ORG031
E04364,2025-05-18,,Active,L5,Finance,North America,E02177,ORG007
E04365,2021-01-25,,Active,L5,Software Engineering,Latin America,E01246,ORG021
E04366,2020-02-26,,Active,L5,Sales,Asia Pacific,E02861,ORG026
E04367,2023-04-22,,Active,L6,Program Management,North America,E01112,ORG022
E04368,2018-04-02,,Active,L4,Product,North America,E02964,ORG042
E04369,2023-06-27,,Active,L7,Data,Latin America,,ORG022
E04370,2021-08-13,,Leave,L2,Data,North America,E03124,ORG005
E04371,2023-07-15,,Active,L4,Product,Europe,E03345,ORG049
E04372,2024-10-25,,Active,L5,HR,North America,E04416,ORG041
E04373,2023-06-05,,Active,L4,Sales,Europe,E00360,ORG032
E04374,2018-09-06,,Active,L3,Marketing,Asia Pacific,E00225,ORG037
E04375,2024-10-21,,Active,L4,Product,Europe,E02281,ORG007
E04376,2021-08-20,,Active,L3,Finance,North America,E02609,ORG038
E04377,2018-07-03,,Active,L6,Product,Europe,E03801,ORG011
E04378,2021-11-24,,Active,L3,Software Engineering,Europe,E01079,ORG024
E04379,2024-06-21,,Active,L3,Operations,North America,E02251,ORG009
E04380,2021-08-23,,Active,L4,Finance,Asia Pacific,E03107,ORG037
E04381,2020-05-20,,Active,L3,HR,Europe,E03281,ORG012
E04382,2023-08-20,,Active,L2,Software Engineering,North America,E02764,ORG013
E04383,2025-10-19,,Active,L4,HR,Latin America,E02991,ORG006
E04384,2018-12-01,,Active,L4,Product,North America,E00803,ORG035
E04385,2018-01-14,,Active,L3,Product,North America,E02307,ORG015
E04386,2020-07-31,,Active,L4,Data,North America,E02756,ORG026
E04387,2020-07-19,,Active,L4,Software Engineering,North America,E00367,ORG017
E04388,2022-08-30,,Active,L5,Operations,North America,E04847,ORG038
E04389,2019-11-16,2025-08-01,Terminated,L3,Software Engineering,North America,E03181,ORG011
E04390,2018-06-24,,Active,L3,Product,Asia Pacific,E03608,ORG046
E04391,2022-08-08,,Active,L6,Operations,Europe,E02712,ORG016
E04392,2018-11-18,,Leave,L4,Data,North America,E04653,ORG006
E04393,2021-10-23,,Active,L2,Sales,Europe,E00029,ORG012
E04394,2026-02-09,,Active,L5,Product,Asia Pacific,E04789,ORG004
E04395,2020-05-03,,Active,L3,HR,Europe,E00983,ORG023
E04396,2021-07-08,,Active,L5,Finance,Latin America,E04419,ORG013
E04397,2021-12-23,2024-12-13,Terminated,L5,HR,North America,E00270,ORG043
E04398,2025-07-08,,Active,L7,Product,North America,,ORG026
E04399,2021-09-24,,Active,L7,Software Engineering,North America,,ORG012
E04400,2021-04-10,,Active,L3,Software Engineering,North America,E01525,ORG022
E04401,2019-01-15,,Active,L5,Product,North America,E02881,ORG010
E04402,2019-12-19,,Active,L3,Operations,North America,E03282,ORG009
E04403,2022-03-04,,Active,L4,Finance,Europe,E00065,ORG015
E04404,2024-09-08,,Active,L4,HR,Asia Pacific,E01736,ORG006
E04405,2025-04-20,,Active,L2,Marketing,Asia Pacific,E04214,ORG010
E04406,2018-09-01,,Active,L2,Sales,Europe,E00887,ORG046
E04407,2022-11-23,,Active,L2,Program Management,Europe,E04734,ORG033
E04408,2025-05-13,,Active,L2,Operations,Asia Pacific,E03568,ORG045
E04409,2019-09-24,,Active,L3,Marketing,North America,E04886,ORG013
E04410,2018-04-19,,Active,L6,HR,North America,E04511,ORG042
E04411,2021-06-08,,Active,L4,Program Management,North America,E01079,ORG018
E04412,2019-01-28,,Active,L5,Sales,North America,E04697,ORG007
E04413,2018-07-02,,Active,L5,Software Engineering,Europe,E02482,ORG039
E04414,2019-04-12,2025-06-13,Terminated,L5,HR,North America,E01207,ORG003
E04415,2026-03-28,,Active,L3,Marketing,North America,E04457,ORG020
E04416,2019-05-31,,Active,L6,Operations,North America,E02334,ORG040
E04417,2020-12-22,,Active,L5,Finance,Asia Pacific,E03435,ORG030
E04418,2022-10-12,,Active,L5,Data,North America,E03098,ORG026
E04419,2020-02-13,,Active,L6,Finance,North America,E01457,ORG018
E04420,2024-02-13,,Active,L4,Product,North America,E04919,ORG004
E04421,2023-02-10,2026-07-19,Terminated,L4,Marketing,North America,E04170,ORG048
E04422,2025-09-09,,Active,L6,Product,Asia Pacific,E02693,ORG009
